,Datetime,Tweet Id,Text
43,2020-04-14 16:55:35,1250105432095338496,"@iCarlyRusher Yes,,I want to know too.. if we dont have it, how to play this game😂😂😂 #오마이걸_4월27일_컴백"
44,2020-04-14 16:55:34,1250105429067210759,@piersmorgan I'm a London bus driver. I lost two friends at my depot to covid19 &amp; 2 others in ICU. When this is ove… https://t.co/0AfnHWRamb
45,2020-04-14 16:55:34,1250105426386898949,"Fi : JUJUR TIAP NAMA AXEL TUH AKU SUKA BGT JANCK NAMA COGAN2 DI WATTPAD ITU  😭😭😭😭😭
Desc : i dont know more abt u he… https://t.co/Ye1M90eWnz"
46,2020-04-14 16:55:31,1250105415595110402,@bryansbane I'm a big music person.  I actually heard of them . I dont know a lot of there songs . This one was pretty good .
47,2020-04-14 16:55:30,1250105412726095874,i still dont know whats going on between us. can you stop ignoring me u stupid boi @ ifhy
48,2020-04-14 16:55:27,1250105400256536578,"I know some of y’all lying about these 5K times, i dont know how but just know you aint slick"
49,2020-04-14 16:55:27,1250105397026762752,"RT @wheeningsun: YALL SHE IS SO UNPREDICATBLE I ACTUALLY DONT KNOW WHAT WE'RE GETTING SJSKSKSK

BUT I KNOW ITS A BOP

@RBW_MAMAMOO #SPIT_IT…"
50,2020-04-14 16:55:20,1250105369596252161,@are_fascists @glamelegance @realDonaldTrump 18k deaths over a year vs 25k deaths in over a month.... i dont know w… https://t.co/ZbceaYZeQh
51,2020-04-14 16:55:20,1250105368912551937,Preferably free or low price as I obviously dont know if this will go well lol https://t.co/GSc5oWqLBw
52,2020-04-14 16:55:19,1250105366211420162,"""MY BABY DONT MESS AROUND BECAUSE SHE ME LOVE SO AND THIS I KNOW FOR SURE"" https://t.co/wKxuIEfb6R"
53,2020-04-14 16:55:19,1250105364940374017,"And if i choose to share some of my private life with you, its because i want you to feel closer to me but if your… https://t.co/NkXdQ6nyoz"
54,2020-04-14 16:55:17,1250105357810241536,"i dont know why goro's navi lines where he's like ""i'm at death's door, i need healing!!"" make me so emo lmfao. it'… https://t.co/WmtVLHxrGE"
55,2020-04-14 16:55:16,1250105351266942978,RT @Gravity_v20: @TIMGOLDFINCH @jbhearn @AlphaExecution @PerKurowski @greatlakesforex @schulte_stef @Ellis_Greenwood @helgy2 @mindedmusical…
56,2020-04-14 16:55:15,1250105349635481601,"@ACPocketNews Didn't know the Rocket hate was this strong. I have her on my island and I dont love her, but I dont mind her either."
57,2020-04-14 16:55:14,1250105344971485184,"RT @real_fan08: her conclusion got me screaming lmfaodkskssknl
white fa**ot minds work differently i see, sis dont even know that u have to…"
58,2020-04-14 16:55:11,1250105332086591495,"ok also i keep saying ""some of you"" here as if this is addressed to any of my followers, lol its NOT, its addressed… https://t.co/s93i6702gs"
59,2020-04-14 16:55:11,1250105331922776065,@whattheflight_ Haha my fiance watches it religiously and I dont even know why it's so crap and they have the same story lines 😴
60,2020-04-14 16:55:10,1250105326482763776,"RT @NajmiAlifff_: Dear bestfriemd, 
 
One day, we will be far apart together... And when that day comes, I want you to know that I love you…"
61,2020-04-14 16:55:09,1250105321747394560,"RT @jprutherford: Athletic subscribers: LA's Drew Doughty doesn't see ""how the season is going to return."" That and more in @reallisa's sto…"
